component_id	num_nodes	num_edges	unique_genes	node_ids	frac_telomeric	frac_pericentromeric	frac_acrocentric	frac_any_category	avg_num_edges	max_num_edges	density	avg_clustering	diameter	radius	is_tree	is_bipartite
6164	5	4	AC119751.2;CR381670.2;unknown	chr13:10448402-10455552;chr14:5821495-5828980;chr21:7618846-7626410;chr22:10651610-10659119;chr22:5772423-5779780	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
6165	2	1	LINC01906;unknown	chr13:10448862-10452384;chr21:11701299-11704812	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6166	4	3	unknown	chr13:10448864-10452370;chr18:15143323-15146807;chr21:6549849-6553312;chr4:49230740-49234246	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6167	2	1	PTGER4P2;unknown	chr13:10448864-10452466;chr20:30316201-30319735	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6168	4	3	PTGER4P2-CDK2AP2P2;unknown	chr13:10448864-10452481;chr21:5667384-5670968;chr22:5775733-5779318;chr9:42017316-42020872	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6169	2	1	PTGER4P2;unknown	chr13:10448864-10452494;chr9:40801067-40804645	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6170	2	1	PTGER4P2;unknown	chr13:10448864-10452503;chr9:80340027-80343611	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6171	8	7	CHM13_G1000193;CR381670.2;unknown	chr13:10451001-10452451;chr14:4019906-4021326;chr14:5824073-5825513;chr21:7621425-7622865;chr22:10654186-10655626;chr22:7555026-7556441;chr2:132238252-132239591;chrY:11324557-11325996	0.0	0.0	0.0	0.0	1.75	7	0.25	0.0	2	1	True	True
6172	8	11	CHM13_G1000193;CR383656.10;unknown	chr13:10451001-10452476;chr14:13085218-13086573;chr14:1658011-1659492;chr14:2875942-2877405;chr15:4764169-4765641;chr22:16082901-16084256;chr22:3839622-3841110;chrY:11324532-11325996	0.0	0.0	0.0	0.0	2.75	6	0.3929	0.0	3	2	False	True
6173	8	7	unknown	chr13:10455551-10458772;chr21:2342786-2346154;chr22:223394-226909;chr22:7559560-7563073;chr22:9796158-9799526;chr3:95753521-95757180;chr4:49237429-49240506;chr4:49287829-49290906	0.0	0.0	0.0	0.0	1.75	7	0.25	0.0	2	1	True	True
6174	3	2	unknown	chr13:10455551-10459305;chr14:2069-7412;chr22:9800156-9804034	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6175	7	6	unknown	chr13:10455551-10460123;chr14:4025917-4030472;chr15:1874226-1878775;chr21:2342786-2347483;chr22:3844391-3849084;chr22:7559560-7564434;chr3:95753521-95758511	0.0	0.0	0.0	0.0	1.71	6	0.2857	0.0	2	1	True	True
6176	8	7	AC245748.2;unknown	chr13:10455551-10460143;chr15:1874226-1878795;chr19:47231209-47235808;chr21:2342786-2347503;chr22:222029-226909;chr22:3844391-3849104;chr22:7559560-7564454;chr3:95753521-95758531	0.0	0.0	0.0	0.0	1.75	7	0.25	0.0	2	1	True	True
6177	7	6	unknown	chr13:10455551-10460187;chr19:47281098-47285839;chr21:6542755-6547530;chr22:221985-226909;chr22:7559560-7564498;chr4:49237429-49241924;chr4:49286411-49290906	0.0	0.0	0.0	0.0	1.71	6	0.2857	0.0	2	1	True	True
6178	10	14	AC097532.1;unknown	chr13:10455551-10460672;chr15:1874226-1879324;chr20:29989963-29995635;chr21:6542270-6547530;chr22:221501-226909;chr22:3844391-3849633;chr2:132722020-132727837;chr3:95753521-95759060;chr4:49237429-49242409;chr4:49285926-49290906	0.0	0.0	0.0	0.0	2.8	8	0.3111	0.0	3	2	False	True
6179	4	3	MSTRG.1841;MSTRG.3575;unknown	chr13:10455551-10461779;chr15:68209-74564;chr21:65125-71490;chr22:66803-73157	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6180	2	1	unknown	chr13:10455551-10461873;chr22:7578356-7584680	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6181	4	3	unknown	chr13:10455551-10463186;chr14:2817879-2825052;chr22:3844391-3852155;chr3:95753521-95761582	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6182	2	1	unknown	chr13:10455551-10463291;chr3:95855615-95863510	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6183	7	6	unknown	chr13:10455551-10464997;chr15:1938933-1948515;chr15:1945231-1954814;chr15:1951530-1961126;chr15:1957842-1967429;chr15:2009736-2019893;chr15:2042662-2052874	0.0	0.0	0.0	0.0	1.71	6	0.2857	0.0	2	1	True	True
6184	2	1	unknown	chr13:10455551-10469480;chr4:49250953-49272725	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6185	2	1	unknown	chr13:10455572-10458689;chr13:10461737-10464998	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6186	2	1	unknown	chr13:10455572-10464998;chr22:191571-201417	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6187	2	1	unknown	chr13:10455578-10464998;chr15:71279-80853	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6188	2	1	unknown	chr13:10456863-10469480;chr14:4024080-4035907	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6189	2	1	unknown	chr13:10457222-10464998;chr14:217715-225624	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6190	2	1	AC097532.1;unknown	chr13:10457596-10464995;chr2:132718014-132725007	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6191	2	1	AC097532.1;unknown	chr13:10457596-10464996;chr20:29985936-29992806	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6192	2	1	AC245748.2;unknown	chr13:10457654-10464998;chr19:47232639-47239197	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6193	2	1	unknown	chr13:10459473-10464998;chr19:47278879-47284386	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6194	2	1	unknown	chr13:10461183-10469480;chr22:9795611-9803573	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6195	4	3	unknown	chr13:10464983-10469480;chr15:1880833-1885166;chr15:1893798-1898126;chr15:1900127-1904751	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6196	25	24	unknown	chr13:10464993-10469480;chr15:104228-108981;chr15:110938-116272;chr15:118221-123700;chr15:125649-131128;chr15:133061-138395;chr15:140344-145823;chr15:147772-152525;chr15:154482-159382;chr15:90397-95585;chr15:97518-102271;chr21:105810-111289;chr21:113246-118725;chr21:120682-126161;chr21:128115-133594;chr21:135548-140883;chr21:142840-148175;chr21:150136-155615;chr21:157572-162907;chr21:164868-170347;chr21:172304-177495;chr21:179444-184635;chr21:186584-191775;chr21:193720-198911;chr21:216727-221623	0.0	0.0	0.0	0.0	1.92	24	0.08	0.0	2	1	True	True
6197	2	1	AC245748.2;unknown	chr13:10464994-10466959;chr19:47237276-47239197	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6198	3	2	unknown	chr13:10464994-10467659;chr20:29985882-29988498;chr2:132717960-132720570	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6199	2	1	unknown	chr13:10464994-10468126;chr14:222503-225624	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6200	2	1	unknown	chr13:10464994-10468629;chr14:4031991-4035907	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6201	2	1	unknown	chr13:10464994-10469479;chr3:95856077-95860401	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6202	57	56	unknown	chr13:10464994-10469481;chr14:103118-107445;chr14:109397-113724;chr14:115676-120003;chr14:121955-126281;chr14:128229-132554;chr14:134513-138842;chr14:140793-145118;chr14:147069-151394;chr14:15184-19512;chr14:153342-157667;chr14:159633-163962;chr14:165925-170250;chr14:172217-176550;chr14:178518-182851;chr14:184807-189136;chr14:191095-195424;chr14:197375-201700;chr14:203651-207976;chr14:209924-214249;chr14:21472-25800;chr14:216211-220540;chr14:27752-32080;chr14:34032-38360;chr14:40312-44640;chr14:46592-50920;chr14:52872-57200;chr14:59152-63478;chr14:65430-69758;chr14:71710-76038;chr14:77998-82326;chr14:84278-88606;chr14:8911-13232;chr14:90558-94886;chr14:96838-101166;chr15:69763-74104;chr21:66687-71030;chr21:73021-77366;chr21:79342-83695;chr21:85671-90024;chr22:100096-104574;chr22:106521-110856;chr22:112809-117287;chr22:131988-136470;chr22:138417-142899;chr22:144846-149181;chr22:177182-181664;chr22:183626-188108;chr22:190061-194543;chr22:196496-200978;chr22:215670-220005;chr22:221967-226449;chr22:68354-72697;chr22:74662-79144;chr22:81091-85418;chr22:87371-91849;chr22:93796-98131	0.0	0.0	0.0	0.0	1.96	56	0.0351	0.0	2	1	True	True
6203	2	1	unknown	chr13:10465012-10469480;chr19:47281559-47285839	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6204	3	2	AC097532.1;unknown	chr13:10465013-10469480;chr20:29990424-29994257;chr2:132722480-132726457	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6205	2	1	AC245748.2;unknown	chr13:10465056-10469480;chr19:47231209-47235347	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6206	2	1	unknown	chr13:10465894-10469481;chr14:2069-6952	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6207	2	1	unknown	chr13:10468366-10469480;chr3:95862396-95863510	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6208	2	1	unknown	chr13:10468471-10469480;chr14:2817879-2818884	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6209	4	3	AC119751.3;CR381653.2	chr13:10469476-10478564;chr14:640509-645493;chr15:231644-236630;chr22:359299-364284	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6210	4	3	CR381653.1;CR381653.2;SNX18P12	chr13:10469476-10483900;chr15:1778551-1793130;chr21:2247063-2261632;chr22:3748798-3763383	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6211	2	1	CR381653.2;SNX18P12	chr13:10469476-10483901;chr14:1567195-1581768	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6212	2	1	CR381653.2;SNX18P12	chr13:10469476-10483906;chr3:95657900-95672486	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6213	2	1	BX664727.3;CR381653.2	chr13:10469476-10497518;chr9:77839630-77865360	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6214	2	1	ANKRD20A5P;CR381653.2	chr13:10469476-10497519;chr18:14404176-14438734	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6215	3	2	CR381653.2;SNX18P13;SNX18P26	chr13:10469476-10497533;chr13:17982940-18014937;chr21:12218305-12263006	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6216	2	1	ANKRD20A7P;CR381653.2	chr13:10469476-10499648;chr9:44462378-44501247	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6217	4	3	ANKRD20A1;BX664727.2;CR381653.2;CR769776.2	chr13:10469476-10499652;chr9:40295447-40338664;chr9:42958848-43002079;chr9:79699166-79742888	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6218	2	1	CR381653.2;SNX18P14	chr13:10469476-10499656;chr2:95268471-95306393	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6219	2	1	CR381653.2;SNX18P10	chr13:10469476-10628243;chr22:10424552-10578328	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6220	2	1	CR381653.2;SNX18P10	chr13:10469476-10630968;chr21:7387876-7545635	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6221	2	1	CR381653.2;SNX18P10	chr13:10469476-10649223;chr14:5570932-5748222	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6222	2	1	CR381653.2;SNX18P10	chr13:10469476-10651744;chr9:76673833-76856436	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6223	2	1	AC119751.6;CR381653.2	chr13:10469476-10665212;chr21:289848-468802	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6224	2	1	AC119751.3;CR381653.2	chr13:10469476-10675932;chr22:7604370-7804868	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6225	2	1	AC119751.3;CR381653.2	chr13:10469476-10750685;chr4:49371135-49701864	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6226	2	1	AC119751.4;CR381653.2	chr13:10469724-10556494;chr22:7448064-7526806	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6227	2	1	CR381653.2;SNX18P10	chr13:10474126-10513361;chr20:30088355-30133116	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6228	2	1	unknown	chr13:10484244-10499641;chr13:17958303-17983547	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6229	2	1	AP005212.4;unknown	chr13:10485960-10499652;chr18:14475817-14499259	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6230	4	3	AP005212.4;unknown	chr13:10485983-10497533;chr18:14439920-14458322;chr22:7620969-7632473;chr4:49387699-49399247	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6231	2	1	SNX18P10;SNX18P1Y	chr13:10507680-10635408;chr22:5823349-5949249	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6232	2	1	SNX18P10;SNX18P1Y	chr13:10507680-10642159;chr14:2951492-3080441	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6233	2	1	SNX18P10;SNX18P1Y	chr13:10507680-10644283;chr21:5715031-5837324	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6234	2	1	SNX18P10;SNX18P1Y	chr13:10507680-10648756;chrY:11397567-11517824	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6235	2	1	SNX18P10;SNX18P1Y	chr13:10507680-10738006;chr15:4839603-5011026	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6236	2	1	CR381653.1;SNX18P10	chr13:10508225-10701478;chr21:2086330-2250147	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6237	2	1	CR381653.1;SNX18P10	chr13:10508225-10736974;chr22:3506081-3751882	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6238	2	1	CR381653.1;SNX18P10	chr13:10508225-10738006;chr15:1548313-1781643	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6239	2	1	SNX18P10;SNX18P12	chr13:10508225-10750319;chr14:1250072-1570275	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6240	2	1	CR381653.1;SNX18P10	chr13:10509040-10680681;chr3:95504340-95660990	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6241	2	1	unknown	chr13:10513354-10655753;chr14:4548215-4699130	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6242	3	2	ZNF717;unknown	chr13:10513667-10627794;chr3:75804946-75919393;chr4:49415375-49529319	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6243	2	1	unknown	chr13:10516480-10628239;chr22:9048140-9152116	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6244	2	1	unknown	chr13:10533696-10635305;chr14:645490-748849	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6245	5	4	unknown	chr13:10533696-10651444;chr14:645490-751426;chr15:236627-342492;chr22:364281-470133;chr4:49435426-49555617	0.0	0.0	0.0	0.0	1.6	3	0.4	0.0	3	2	True	True
6246	2	1	unknown	chr13:10533696-10666469;chr22:364281-482198	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6247	5	4	unknown	chr13:10553062-10628810;chr14:1452395-1528039;chr15:1663620-1739367;chr22:7683207-7760146;chr22:9719810-9795612	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
6248	2	1	unknown	chr13:10600503-10647076;chr22:8443339-8489224	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6249	2	1	unknown	chr13:10700525-10738006;chr21:1967499-2010811	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6250	2	1	unknown	chr13:10716898-10738006;chr21:6009194-6028128	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6251	2	1	AP003900.1	chr13:10738003-11040444;chr22:10976009-11281178	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6252	2	1	AP003900.1	chr13:10738003-13211191;chr21:7740297-10223411	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6253	2	1	AP003900.1;BAGE2	chr13:10740962-10857784;chr21:10712651-10821243	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6254	2	1	AC005631.1;AP003900.1	chr13:10749230-10914863;chr13:13774617-13941819	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6255	2	1	AP003900.1;FAM230C	chr13:10757496-10801263;chr13:13695125-13732574	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6256	2	1	AP003900.1;FAM230F	chr13:10763762-10773756;chr22:19265463-19277360	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6257	3	2	EIF3FP1;EIF3FP3	chr13:10773914-10774976;chr14:5943503-5944565;chr2:58256458-58257518	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6258	2	1	AP003900.1;VN1R9P	chr13:10784688-10809236;chr22:17690768-17715258	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6259	6	5	unknown	chr13:10803348-10837507;chr13:13855131-13890173;chr21:10732482-10767496;chr21:6892028-6927635;chr21:7828372-7863297;chr22:11046671-11081562	0.0	0.0	0.0	0.0	1.67	5	0.3333	0.0	2	1	True	True
6260	7	10	AF254983.2	chr13:10803348-10846432;chr13:13846240-13890173;chr14:3577751-3616532;chr21:10723558-10767496;chr21:7828372-7872210;chr22:11046671-11090458;chr22:6679466-6723948	0.0	0.0	0.0	0.0	2.86	5	0.4762	0.0	2	2	False	True
6261	6	6	unknown	chr13:10809237-10839765;chr13:13852869-13884287;chr21:10730220-10761608;chr21:7834260-7865560;chrX:716612-755319;chrY:736570-774243	0.0	0.0	0.0	0.0	2.0	4	0.4	0.0	3	2	False	True
6262	3	2	unknown	chr13:10809378-10839765;chr21:7834401-7865560;chrX:716612-755178	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6263	2	1	AF254983.2;AL022476.1	chr13:10839286-10847483;chr22:43513298-43521685	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6264	4	3	AC008443.7;AC008443.8;CU104787.1	chr13:10847187-10858641;chr21:7872965-7884403;chr22:11091213-11102646;chr5:181832682-181844371	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6265	3	2	AC005631.1	chr13:10858590-10892221;chr21:7884352-7917508;chr7:153549204-153589621	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6266	3	2	BAGE2;unknown	chr13:10873319-10914863;chr21:10668626-10712663;chr21:7899077-7940169	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6267	3	2	unknown	chr13:10873725-10914863;chr21:7899483-7940169;chr22:6636743-6679831	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6268	5	4	unknown	chr13:10873728-10914863;chr14:3534977-3578247;chr21:7899486-7940169;chr22:11115398-11156047;chr22:6636743-6679828	0.0	0.0	0.0	0.0	1.6	3	0.4	0.0	3	2	True	True
6269	4	3	unknown	chr13:10887179-10914863;chr21:6927639-6955315;chr21:7912505-7940169;chr22:11128367-11156047	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6270	4	3	KMT2C;unknown	chr13:10892210-10914863;chr21:7917497-7940169;chr22:11133401-11156047;chr7:153442765-153465366	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6271	4	3	CTBP2P1	chr13:10914874-10947927;chr21:7940180-7973210;chr22:11156058-11189156;chrY:62090526-62122784	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6272	2	1	CTBP2P1	chr13:10914874-10965252;chr21:6337759-6388079	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6273	3	2	CTBP2P1	chr13:10914874-10968777;chr21:7055466-7110461;chr22:11156058-11210088	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6274	3	2	AC233263.6;CTBP2P1	chr13:10914874-11040442;chr21:7940180-8065640;chr22:6399491-6527245	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6275	4	3	CTBP2P1;CTBP2P4	chr13:10915251-10916690;chr21:7940557-7941996;chr22:11156435-11157874;chr5:99080231-99081709	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6276	7	6	unknown	chr13:10921383-10926592;chr13:13588512-13593725;chr21:7946690-7951898;chr22:11162561-11167785;chr2:89523521-89528756;chr2:90212607-90217844;chr2:91914324-91919549	0.0	0.0	0.0	0.0	1.71	4	0.2857	0.0	3	2	True	True
6277	7	9	unknown	chr13:10926027-10927334;chr13:10938640-10939939;chr14:3392930-3394230;chr21:7951333-7952640;chr21:7963923-7965222;chr22:11167220-11168528;chr22:11179840-11181138	0.0	0.0	0.0	0.0	2.57	4	0.4286	0.0	3	2	False	True
6278	5	6	unknown	chr13:10926152-10927335;chr21:7951458-7952641;chr22:11167345-11168529;chr22:6502256-6503433;chrY:62114315-62115491	0.0	0.0	0.0	0.0	2.4	3	0.6	0.0	2	2	False	True
6279	4	3	unknown	chr13:10938696-10939939;chr21:7951333-7952576;chr21:7963979-7965222;chr22:11167220-11168464	0.0	0.0	0.0	0.0	1.5	2	0.5	0.0	3	2	True	True
6280	2	1	unknown	chr13:10959800-10961009;chr13:18992535-18993737	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6281	5	4	ROBO2;unknown	chr13:10970409-10987283;chr21:7995703-8012477;chr22:11211755-11227772;chr22:6454907-6470689;chr3:75987456-76002825	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
6282	5	4	MIR663AHG;unknown	chr13:10970429-10987012;chr20:26222531-26237420;chr21:7995723-8012206;chr22:11211775-11227505;chr22:6455178-6470669	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
6283	2	1	AC138907.8;AC142086.2	chr13:10987592-11021907;chr16:33437708-33473259	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6284	2	1	AC138907.8;unknown	chr13:10987594-11009022;chr17:22533863-22557771	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6285	4	3	AC135776.4;AC138907.10;AC138907.8	chr13:10987594-11009976;chr15:17824968-17848192;chr21:8012788-8035176;chr9:44864169-44887238	0.0	0.0	0.0	0.0	1.5	2	0.5	0.0	3	2	True	True
6286	3	2	AC138907.8	chr13:10987595-11017705;chr21:8012789-8042904;chr9:77481027-77512846	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6287	2	1	AC138907.8;AC138907.9	chr13:10987595-11036626;chr17:27656600-27706683	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6288	2	1	AC138907.8	chr13:10987597-11040444;chr2:90934212-90991678	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6289	2	1	AC138907.8;AC233263.6	chr13:10987600-11040442;chr2:94863634-94917678	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6290	4	3	AC138907.8;AC138907.9	chr13:10987602-11009976;chr21:8012796-8035176;chr22:11228091-11250713;chr2:92232191-92255901	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6291	2	1	AC138907.8;AC138907.9	chr13:10987602-11013783;chr2:91972474-91999955	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6292	3	2	AC135776.4;AC138907.8	chr13:10987602-11040442;chr21:8012796-8065640;chr2:94779073-94832542	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6293	3	2	AC138907.8;AC233263.6	chr13:10987616-11040444;chr2:89782170-89838973;chr2:89862436-89919196	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6294	5	4	AC138907.8;AC138907.9;unknown	chr13:10987621-11009022;chr14:8455570-8477735;chr17:27881604-27903819;chr2:90934931-90958475;chr9:42625119-42647802	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
6295	2	1	AC138907.8;AC233263.6	chr13:10987646-11040442;chr2:91610376-91666078	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6296	3	2	unknown	chr13:10987649-10998072;chr14:5997592-6008370;chr21:10499052-10509840	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6297	3	2	AC138907.8;AC138907.9	chr13:10987683-11009976;chr14:8454622-8477814;chr2:132474076-132496891	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6298	4	3	AC138907.8;AC138907.9	chr13:10987684-11009976;chr16:35598669-35623326;chr21:8012878-8035176;chr22:11410992-11434767	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
6299	3	2	AC138907.8	chr13:10987770-11040436;chr21:8012964-8065634;chr7:59940290-59994413	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
6300	2	1	unknown	chr13:10987783-10997893;chr7:58112418-58123924	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
6301	9	8	AC135776.4;AC138907.8;AC138907.9;unknown	chr13:10987843-11017705;chr18:15359132-15396488;chr21:8013305-8042904;chr22:11228377-11258443;chr2:89783062-89815443;chr2:89885966-89918333;chr2:91633727-91665749;chr2:94778756-94809422;chr2:94886756-94917671	0.0	0.0	0.0	0.0	1.78	8	0.2222	0.0	2	1	True	True
6302	11	10	AC135776.4;unknown	chr13:10987865-10998544;chr15:17836377-17848572;chr17:27694545-27706567;chr21:8013059-8023741;chr22:11228180-11239146;chr22:11411584-11423354;chr2:90934715-90948062;chr2:91987708-91999757;chr7:66727325-66739187;chr9:40628799-40640684;chr9:77500150-77511937	0.0	0.0	0.0	0.0	1.82	10	0.1818	0.0	2	1	True	True
6303	2	1	AC138907.8;AC142086.2	chr13:10987906-11021815;chr16:34181770-34217384	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
